Timestamp (UTC),Device Tag,Channel Description,Raw Value,Calibration,Offset,Calibrated Value,Sensor Type,Unit,Location Lat,Location Long
2023-03-12T14:34:03Z,mil-bin02,Distance to Top,1148,1,0,1148,,mm,-34.187035,142.165188
2023-03-12T14:33:46Z,mil-bin02,Distance to Top,1148,1,0,1148,,mm,-34.187035,142.165188
2023-03-12T13:34:37Z,mil-bin02,Distance to Top,1148,1,0,1148,,mm,-34.187035,142.165188
2023-03-12T12:34:49Z,mil-bin02,Distance to Top,1148,1,0,1148,,mm,-34.187035,142.165188
2023-03-12T12:34:11Z,mil-bin02,Distance to Top,1148,1,0,1148,,mm,-34.187035,142.165188
2023-03-12T11:34:44Z,mil-bin02,Distance to Top,1152,1,0,1152,,mm,-34.187035,142.165188
2023-03-12T11:33:54Z,mil-bin02,Distance to Top,1152,1,0,1152,,mm,-34.187035,142.165188
2023-03-12T10:34:10Z,mil-bin02,Distance to Top,1153,1,0,1153,,mm,-34.187035,142.165188
2023-03-12T09:33:38Z,mil-bin02,Distance to Top,1157,1,0,1157,,mm,-34.187035,142.165188
2023-03-12T08:33:55Z,mil-bin02,Distance to Top,1158,1,0,1158,,mm,-34.187035,142.165188
2023-03-12T07:33:37Z,mil-bin02,Distance to Top,1162,1,0,1162,,mm,-34.187035,142.165188
2023-03-12T06:33:54Z,mil-bin02,Distance to Top,1163,1,0,1163,,mm,-34.187035,142.165188
2023-03-12T05:33:37Z,mil-bin02,Distance to Top,1144,1,0,1144,,mm,-34.187035,142.165188
2023-03-12T04:33:36Z,mil-bin02,Distance to Top,1152,1,0,1152,,mm,-34.187035,142.165188
2023-03-12T03:33:51Z,mil-bin02,Distance to Top,1351,1,0,1351,,mm,-34.187035,142.165188
2023-03-12T02:33:36Z,mil-bin02,Distance to Top,1354,1,0,1354,,mm,-34.187035,142.165188
2023-03-12T01:33:50Z,mil-bin02,Distance to Top,1350,1,0,1350,,mm,-34.187035,142.165188
2023-03-12T00:34:02Z,mil-bin02,Distance to Top,1350,1,0,1350,,mm,-34.187035,142.165188
2023-03-11T23:33:34Z,mil-bin02,Distance to Top,1344,1,0,1344,,mm,-34.187035,142.165188
2023-03-11T22:34:01Z,mil-bin02,Distance to Top,1344,1,0,1344,,mm,-34.187035,142.165188
2023-03-11T22:33:50Z,mil-bin02,Distance to Top,1344,1,0,1344,,mm,-34.187035,142.165188
2023-03-11T21:33:33Z,mil-bin02,Distance to Top,1340,1,0,1340,,mm,-34.187035,142.165188
2023-03-11T20:33:59Z,mil-bin02,Distance to Top,1342,1,0,1342,,mm,-34.187035,142.165188
2023-03-11T19:33:58Z,mil-bin02,Distance to Top,1257,1,0,1257,,mm,-34.187035,142.165188
2023-03-11T18:33:32Z,mil-bin02,Distance to Top,1258,1,0,1258,,mm,-34.187035,142.165188
2023-03-11T17:33:32Z,mil-bin02,Distance to Top,1260,1,0,1260,,mm,-34.187035,142.165188
2023-03-11T16:34:05Z,mil-bin02,Distance to Top,1257,1,0,1257,,mm,-34.187035,142.165188
2023-03-11T15:33:46Z,mil-bin02,Distance to Top,1258,1,0,1258,,mm,-34.187035,142.165188
2023-03-11T14:33:30Z,mil-bin02,Distance to Top,1258,1,0,1258,,mm,-34.187035,142.165188
2023-03-11T13:33:38Z,mil-bin02,Distance to Top,1258,1,0,1258,,mm,-34.187035,142.165188
2023-03-11T12:34:34Z,mil-bin02,Distance to Top,1258,1,0,1258,,mm,-34.187035,142.165188
2023-03-11T12:33:54Z,mil-bin02,Distance to Top,1258,1,0,1258,,mm,-34.187035,142.165188
2023-03-11T11:33:38Z,mil-bin02,Distance to Top,1259,1,0,1259,,mm,-34.187035,142.165188
2023-03-11T10:33:29Z,mil-bin02,Distance to Top,1259,1,0,1259,,mm,-34.187035,142.165188
2023-03-11T09:33:36Z,mil-bin02,Distance to Top,1263,1,0,1263,,mm,-34.187035,142.165188
2023-03-11T08:33:45Z,mil-bin02,Distance to Top,1265,1,0,1265,,mm,-34.187035,142.165188
2023-03-11T07:33:36Z,mil-bin02,Distance to Top,1262,1,0,1262,,mm,-34.187035,142.165188
2023-03-11T06:34:10Z,mil-bin02,Distance to Top,1264,1,0,1264,,mm,-34.187035,142.165188
2023-03-11T05:33:27Z,mil-bin02,Distance to Top,1276,1,0,1276,,mm,-34.187035,142.165188
2023-03-11T04:33:27Z,mil-bin02,Distance to Top,1276,1,0,1276,,mm,-34.187035,142.165188
2023-03-11T03:33:27Z,mil-bin02,Distance to Top,1279,1,0,1279,,mm,-34.187035,142.165188
2023-03-11T02:33:34Z,mil-bin02,Distance to Top,1286,1,0,1286,,mm,-34.187035,142.165188
2023-03-11T01:33:53Z,mil-bin02,Distance to Top,1285,1,0,1285,,mm,-34.187035,142.165188
2023-03-11T01:33:43Z,mil-bin02,Distance to Top,1285,1,0,1285,,mm,-34.187035,142.165188
2023-03-11T00:34:31Z,mil-bin02,Distance to Top,1277,1,0,1277,,mm,-34.187035,142.165188
2023-03-10T23:33:52Z,mil-bin02,Distance to Top,1277,1,0,1277,,mm,-34.187035,142.165188
2023-03-10T22:33:42Z,mil-bin02,Distance to Top,1352,1,0,1352,,mm,-34.187035,142.165188
2023-03-10T21:33:26Z,mil-bin02,Distance to Top,1345,1,0,1345,,mm,-34.187035,142.165188
2023-03-10T20:33:52Z,mil-bin02,Distance to Top,1347,1,0,1347,,mm,-34.187035,142.165188
2023-03-10T19:33:57Z,mil-bin02,Distance to Top,1346,1,0,1346,,mm,-34.187035,142.165188
2023-03-10T18:33:40Z,mil-bin02,Distance to Top,1105,1,0,1105,,mm,-34.187035,142.165188
2023-03-10T17:33:24Z,mil-bin02,Distance to Top,1110,1,0,1110,,mm,-34.187035,142.165188
2023-03-10T16:33:39Z,mil-bin02,Distance to Top,1109,1,0,1109,,mm,-34.187035,142.165188
2023-03-10T15:33:41Z,mil-bin02,Distance to Top,1109,1,0,1109,,mm,-34.187035,142.165188
2023-03-10T14:34:05Z,mil-bin02,Distance to Top,1114,1,0,1114,,mm,-34.187035,142.165188
2023-03-10T13:33:55Z,mil-bin02,Distance to Top,1117,1,0,1117,,mm,-34.187035,142.165188
2023-03-10T12:33:37Z,mil-bin02,Distance to Top,1078,1,0,1078,,mm,-34.187035,142.165188
2023-03-10T11:33:37Z,mil-bin02,Distance to Top,1080,1,0,1080,,mm,-34.187035,142.165188
2023-03-10T10:33:21Z,mil-bin02,Distance to Top,1079,1,0,1079,,mm,-34.187035,142.165188
2023-03-10T09:33:38Z,mil-bin02,Distance to Top,1114,1,0,1114,,mm,-34.187035,142.165188
2023-03-10T08:33:45Z,mil-bin02,Distance to Top,1157,1,0,1157,,mm,-34.187035,142.165188
2023-03-10T07:33:54Z,mil-bin02,Distance to Top,1063,1,0,1063,,mm,-34.187035,142.165188
2023-03-10T06:33:29Z,mil-bin02,Distance to Top,1069,1,0,1069,,mm,-34.187035,142.165188
2023-03-10T05:33:53Z,mil-bin02,Distance to Top,1165,1,0,1165,,mm,-34.187035,142.165188
2023-03-10T03:33:52Z,mil-bin02,Distance to Top,1127,1,0,1127,,mm,-34.187035,142.165188
2023-03-10T02:33:52Z,mil-bin02,Distance to Top,1138,1,0,1138,,mm,-34.187035,142.165188
2023-03-10T01:34:40Z,mil-bin02,Distance to Top,1214,1,0,1214,,mm,-34.187035,142.165188
2023-03-10T01:33:44Z,mil-bin02,Distance to Top,1214,1,0,1214,,mm,-34.187035,142.165188
2023-03-10T00:33:18Z,mil-bin02,Distance to Top,1139,1,0,1139,,mm,-34.187035,142.165188
2023-03-09T23:34:37Z,mil-bin02,Distance to Top,1295,1,0,1295,,mm,-34.187035,142.165188
2023-03-09T22:33:59Z,mil-bin02,Distance to Top,1298,1,0,1298,,mm,-34.187035,142.165188
2023-03-09T21:33:17Z,mil-bin02,Distance to Top,1305,1,0,1305,,mm,-34.187035,142.165188
2023-03-09T20:33:17Z,mil-bin02,Distance to Top,1322,1,0,1322,,mm,-34.187035,142.165188
2023-03-09T19:35:04Z,mil-bin02,Distance to Top,1141,1,0,1141,,mm,-34.187035,142.165188
2023-03-09T18:33:24Z,mil-bin02,Distance to Top,1139,1,0,1139,,mm,-34.187035,142.165188
2023-03-09T17:33:23Z,mil-bin02,Distance to Top,1143,1,0,1143,,mm,-34.187035,142.165188
2023-03-09T16:33:32Z,mil-bin02,Distance to Top,1137,1,0,1137,,mm,-34.187035,142.165188
2023-03-09T15:33:55Z,mil-bin02,Distance to Top,1135,1,0,1135,,mm,-34.187035,142.165188
2023-03-09T14:33:14Z,mil-bin02,Distance to Top,1150,1,0,1150,,mm,-34.187035,142.165188
2023-03-09T13:33:15Z,mil-bin02,Distance to Top,1146,1,0,1146,,mm,-34.187035,142.165188
2023-03-09T12:33:22Z,mil-bin02,Distance to Top,1153,1,0,1153,,mm,-34.187035,142.165188
2023-03-09T11:33:22Z,mil-bin02,Distance to Top,1149,1,0,1149,,mm,-34.187035,142.165188
2023-03-09T10:33:39Z,mil-bin02,Distance to Top,1141,1,0,1141,,mm,-34.187035,142.165188
2023-03-09T10:33:30Z,mil-bin02,Distance to Top,1141,1,0,1141,,mm,-34.187035,142.165188
2023-03-09T09:35:01Z,mil-bin02,Distance to Top,1144,1,0,1144,,mm,-34.187035,142.165188
2023-03-09T08:34:44Z,mil-bin02,Distance to Top,1171,1,0,1171,,mm,-34.187035,142.165188
2023-03-09T08:34:34Z,mil-bin02,Distance to Top,1171,1,0,1171,,mm,-34.187035,142.165188
2023-03-09T08:33:39Z,mil-bin02,Distance to Top,1171,1,0,1171,,mm,-34.187035,142.165188
2023-03-09T07:33:30Z,mil-bin02,Distance to Top,1142,1,0,1142,,mm,-34.187035,142.165188
2023-03-09T06:33:20Z,mil-bin02,Distance to Top,1169,1,0,1169,,mm,-34.187035,142.165188
2023-03-09T05:35:00Z,mil-bin02,Distance to Top,1184,1,0,1184,,mm,-34.187035,142.165188
2023-03-09T05:34:26Z,mil-bin02,Distance to Top,1184,1,0,1184,,mm,-34.187035,142.165188
2023-03-09T04:33:20Z,mil-bin02,Distance to Top,1183,1,0,1183,,mm,-34.187035,142.165188
2023-03-09T03:33:20Z,mil-bin02,Distance to Top,1175,1,0,1175,,mm,-34.187035,142.165188
2023-03-09T02:33:11Z,mil-bin02,Distance to Top,1195,1,0,1195,,mm,-34.187035,142.165188
2023-03-09T01:33:43Z,mil-bin02,Distance to Top,1218,1,0,1218,,mm,-34.187035,142.165188
2023-03-09T00:33:17Z,mil-bin02,Distance to Top,1218,1,0,1218,,mm,-34.187035,142.165188
2023-03-08T23:33:52Z,mil-bin02,Distance to Top,1212,1,0,1212,,mm,-34.187035,142.165188
2023-03-08T22:33:35Z,mil-bin02,Distance to Top,1206,1,0,1206,,mm,-34.187035,142.165188
2023-03-08T21:33:40Z,mil-bin02,Distance to Top,1212,1,0,1212,,mm,-34.187035,142.165188
2023-03-08T20:33:39Z,mil-bin02,Distance to Top,1211,1,0,1211,,mm,-34.187035,142.165188
2023-03-08T19:33:07Z,mil-bin02,Distance to Top,1211,1,0,1211,,mm,-34.187035,142.165188
2023-03-08T18:33:32Z,mil-bin02,Distance to Top,1211,1,0,1211,,mm,-34.187035,142.165188
2023-03-08T17:33:22Z,mil-bin02,Distance to Top,1211,1,0,1211,,mm,-34.187035,142.165188
2023-03-08T16:33:06Z,mil-bin02,Distance to Top,1210,1,0,1210,,mm,-34.187035,142.165188
2023-03-08T15:33:31Z,mil-bin02,Distance to Top,1207,1,0,1207,,mm,-34.187035,142.165188
2023-03-08T14:33:19Z,mil-bin02,Distance to Top,1207,1,0,1207,,mm,-34.187035,142.165188
2023-03-08T13:33:04Z,mil-bin02,Distance to Top,1208,1,0,1208,,mm,-34.187035,142.165188
2023-03-08T12:33:04Z,mil-bin02,Distance to Top,1208,1,0,1208,,mm,-34.187035,142.165188
2023-03-08T11:33:20Z,mil-bin02,Distance to Top,1208,1,0,1208,,mm,-34.187035,142.165188
2023-03-08T10:33:18Z,mil-bin02,Distance to Top,1208,1,0,1208,,mm,-34.187035,142.165188
2023-03-08T09:33:20Z,mil-bin02,Distance to Top,1208,1,0,1208,,mm,-34.187035,142.165188
2023-03-08T07:33:42Z,mil-bin02,Distance to Top,1208,1,0,1208,,mm,-34.187035,142.165188
2023-03-08T06:33:34Z,mil-bin02,Distance to Top,1209,1,0,1209,,mm,-34.187035,142.165188
2023-03-08T05:33:08Z,mil-bin02,Distance to Top,1209,1,0,1209,,mm,-34.187035,142.165188
2023-03-08T04:33:27Z,mil-bin02,Distance to Top,1233,1,0,1233,,mm,-34.187035,142.165188
2023-03-08T03:33:17Z,mil-bin02,Distance to Top,1194,1,0,1194,,mm,-34.187035,142.165188
2023-03-08T02:33:01Z,mil-bin02,Distance to Top,1277,1,0,1277,,mm,-34.187035,142.165188
2023-03-08T01:33:01Z,mil-bin02,Distance to Top,1220,1,0,1220,,mm,-34.187035,142.165188
2023-03-08T00:33:08Z,mil-bin02,Distance to Top,1306,1,0,1306,,mm,-34.187035,142.165188
2023-03-07T23:33:00Z,mil-bin02,Distance to Top,1216,1,0,1216,,mm,-34.187035,142.165188
2023-03-07T22:33:14Z,mil-bin02,Distance to Top,1305,1,0,1305,,mm,-34.187035,142.165188
2023-03-07T20:34:22Z,mil-bin02,Distance to Top,1335,1,0,1335,,mm,-34.187035,142.165188
2023-03-07T19:33:07Z,mil-bin02,Distance to Top,1363,1,0,1363,,mm,-34.187035,142.165188
2023-03-07T18:33:16Z,mil-bin02,Distance to Top,1356,1,0,1356,,mm,-34.187035,142.165188
2023-03-07T17:33:30Z,mil-bin02,Distance to Top,1089,1,0,1089,,mm,-34.187035,142.165188
2023-03-07T16:33:12Z,mil-bin02,Distance to Top,1090,1,0,1090,,mm,-34.187035,142.165188
2023-03-07T15:32:57Z,mil-bin02,Distance to Top,1090,1,0,1090,,mm,-34.187035,142.165188
2023-03-07T14:33:13Z,mil-bin02,Distance to Top,1090,1,0,1090,,mm,-34.187035,142.165188
2023-03-07T13:33:04Z,mil-bin02,Distance to Top,1095,1,0,1095,,mm,-34.187035,142.165188
2023-03-07T12:33:04Z,mil-bin02,Distance to Top,1138,1,0,1138,,mm,-34.187035,142.165188
2023-03-07T11:33:04Z,mil-bin02,Distance to Top,1147,1,0,1147,,mm,-34.187035,142.165188
2023-03-07T10:33:27Z,mil-bin02,Distance to Top,1148,1,0,1148,,mm,-34.187035,142.165188
2023-03-07T09:33:11Z,mil-bin02,Distance to Top,1157,1,0,1157,,mm,-34.187035,142.165188
2023-03-07T08:33:12Z,mil-bin02,Distance to Top,1097,1,0,1097,,mm,-34.187035,142.165188
2023-03-07T07:33:10Z,mil-bin02,Distance to Top,1096,1,0,1096,,mm,-34.187035,142.165188
2023-03-07T06:32:55Z,mil-bin02,Distance to Top,1084,1,0,1084,,mm,-34.187035,142.165188
2023-03-07T05:33:02Z,mil-bin02,Distance to Top,1081,1,0,1081,,mm,-34.187035,142.165188
2023-03-07T04:32:54Z,mil-bin02,Distance to Top,1081,1,0,1081,,mm,-34.187035,142.165188
2023-03-07T03:33:08Z,mil-bin02,Distance to Top,1139,1,0,1139,,mm,-34.187035,142.165188
2023-03-07T02:34:14Z,mil-bin02,Distance to Top,1115,1,0,1115,,mm,-34.187035,142.165188
2023-03-07T02:33:33Z,mil-bin02,Distance to Top,1115,1,0,1115,,mm,-34.187035,142.165188
2023-03-07T02:33:08Z,mil-bin02,Distance to Top,1115,1,0,1115,,mm,-34.187035,142.165188
2023-03-07T01:33:09Z,mil-bin02,Distance to Top,1129,1,0,1129,,mm,-34.187035,142.165188
2023-03-07T00:33:17Z,mil-bin02,Distance to Top,1123,1,0,1123,,mm,-34.187035,142.165188
2023-03-06T23:33:34Z,mil-bin02,Distance to Top,1122,1,0,1122,,mm,-34.187035,142.165188
2023-03-06T22:33:08Z,mil-bin02,Distance to Top,1124,1,0,1124,,mm,-34.187035,142.165188
2023-03-06T21:33:25Z,mil-bin02,Distance to Top,1107,1,0,1107,,mm,-34.187035,142.165188
2023-03-06T20:33:06Z,mil-bin02,Distance to Top,1162,1,0,1162,,mm,-34.187035,142.165188
2023-03-06T19:33:08Z,mil-bin02,Distance to Top,1150,1,0,1150,,mm,-34.187035,142.165188
2023-03-06T18:33:05Z,mil-bin02,Distance to Top,1162,1,0,1162,,mm,-34.187035,142.165188
2023-03-06T17:32:50Z,mil-bin02,Distance to Top,1170,1,0,1170,,mm,-34.187035,142.165188
2023-03-06T16:33:07Z,mil-bin02,Distance to Top,1186,1,0,1186,,mm,-34.187035,142.165188
2023-03-06T15:33:16Z,mil-bin02,Distance to Top,1186,1,0,1186,,mm,-34.187035,142.165188
2023-03-06T14:33:04Z,mil-bin02,Distance to Top,1181,1,0,1181,,mm,-34.187035,142.165188
2023-03-06T13:33:05Z,mil-bin02,Distance to Top,1181,1,0,1181,,mm,-34.187035,142.165188
2023-03-06T12:32:49Z,mil-bin02,Distance to Top,1182,1,0,1182,,mm,-34.187035,142.165188
2023-03-06T11:33:30Z,mil-bin02,Distance to Top,1178,1,0,1178,,mm,-34.187035,142.165188
2023-03-06T09:33:13Z,mil-bin02,Distance to Top,1170,1,0,1170,,mm,-34.187035,142.165188
2023-03-06T09:32:48Z,mil-bin02,Distance to Top,1170,1,0,1170,,mm,-34.187035,142.165188
2023-03-06T08:32:47Z,mil-bin02,Distance to Top,1167,1,0,1167,,mm,-34.187035,142.165188
2023-03-06T07:33:12Z,mil-bin02,Distance to Top,1165,1,0,1165,,mm,-34.187035,142.165188
2023-03-06T06:33:03Z,mil-bin02,Distance to Top,1147,1,0,1147,,mm,-34.187035,142.165188
2023-03-06T05:32:53Z,mil-bin02,Distance to Top,1200,1,0,1200,,mm,-34.187035,142.165188
2023-03-06T04:32:53Z,mil-bin02,Distance to Top,1162,1,0,1162,,mm,-34.187035,142.165188
2023-03-06T03:32:52Z,mil-bin02,Distance to Top,1227,1,0,1227,,mm,-34.187035,142.165188
2023-03-06T02:33:02Z,mil-bin02,Distance to Top,1198,1,0,1198,,mm,-34.187035,142.165188
2023-03-06T01:33:10Z,mil-bin02,Distance to Top,1364,1,0,1364,,mm,-34.187035,142.165188
2023-03-06T00:33:27Z,mil-bin02,Distance to Top,1297,1,0,1297,,mm,-34.187035,142.165188
2023-03-05T23:33:02Z,mil-bin02,Distance to Top,1301,1,0,1301,,mm,-34.187035,142.165188
2023-03-05T22:33:01Z,mil-bin02,Distance to Top,1299,1,0,1299,,mm,-34.187035,142.165188
2023-03-05T21:33:23Z,mil-bin02,Distance to Top,1334,1,0,1334,,mm,-34.187035,142.165188
2023-03-05T20:32:43Z,mil-bin02,Distance to Top,1303,1,0,1303,,mm,-34.187035,142.165188
2023-03-05T19:32:57Z,mil-bin02,Distance to Top,1311,1,0,1311,,mm,-34.187035,142.165188
2023-03-05T18:33:10Z,mil-bin02,Distance to Top,929,1,0,929,,mm,-34.187035,142.165188
2023-03-05T17:32:42Z,mil-bin02,Distance to Top,929,1,0,929,,mm,-34.187035,142.165188
2023-03-05T16:32:57Z,mil-bin02,Distance to Top,929,1,0,929,,mm,-34.187035,142.165188
2023-03-05T15:33:14Z,mil-bin02,Distance to Top,929,1,0,929,,mm,-34.187035,142.165188
2023-03-05T14:33:23Z,mil-bin02,Distance to Top,928,1,0,928,,mm,-34.187035,142.165188
2023-03-05T13:33:13Z,mil-bin02,Distance to Top,928,1,0,928,,mm,-34.187035,142.165188
2023-03-05T12:32:55Z,mil-bin02,Distance to Top,928,1,0,928,,mm,-34.187035,142.165188
2023-03-05T11:33:19Z,mil-bin02,Distance to Top,929,1,0,929,,mm,-34.187035,142.165188
2023-03-05T10:33:59Z,mil-bin02,Distance to Top,918,1,0,918,,mm,-34.187035,142.165188
2023-03-05T09:33:43Z,mil-bin02,Distance to Top,918,1,0,918,,mm,-34.187035,142.165188
2023-03-05T08:32:52Z,mil-bin02,Distance to Top,920,1,0,920,,mm,-34.187035,142.165188
2023-03-05T07:32:36Z,mil-bin02,Distance to Top,920,1,0,920,,mm,-34.187035,142.165188
2023-03-05T06:32:42Z,mil-bin02,Distance to Top,928,1,0,928,,mm,-34.187035,142.165188
2023-03-05T05:32:51Z,mil-bin02,Distance to Top,928,1,0,928,,mm,-34.187035,142.165188
2023-03-05T04:32:35Z,mil-bin02,Distance to Top,929,1,0,929,,mm,-34.187035,142.165188
2023-03-05T03:33:16Z,mil-bin02,Distance to Top,927,1,0,927,,mm,-34.187035,142.165188
2023-03-05T02:33:54Z,mil-bin02,Distance to Top,949,1,0,949,,mm,-34.187035,142.165188
2023-03-05T02:33:06Z,mil-bin02,Distance to Top,949,1,0,949,,mm,-34.187035,142.165188
2023-03-05T01:32:57Z,mil-bin02,Distance to Top,945,1,0,945,,mm,-34.187035,142.165188
2023-03-05T01:32:48Z,mil-bin02,Distance to Top,945,1,0,945,,mm,-34.187035,142.165188
2023-03-05T00:32:32Z,mil-bin02,Distance to Top,941,1,0,941,,mm,-34.187035,142.165188
2023-03-04T23:33:04Z,mil-bin02,Distance to Top,946,1,0,946,,mm,-34.187035,142.165188
2023-03-04T22:33:12Z,mil-bin02,Distance to Top,944,1,0,944,,mm,-34.187035,142.165188
2023-03-04T21:32:47Z,mil-bin02,Distance to Top,1320,1,0,1320,,mm,-34.187035,142.165188
2023-03-04T20:32:47Z,mil-bin02,Distance to Top,1285,1,0,1285,,mm,-34.187035,142.165188
2023-03-04T19:33:53Z,mil-bin02,Distance to Top,1290,1,0,1290,,mm,-34.187035,142.165188
2023-03-04T19:33:12Z,mil-bin02,Distance to Top,1290,1,0,1290,,mm,-34.187035,142.165188
2023-03-04T18:32:46Z,mil-bin02,Distance to Top,1291,1,0,1291,,mm,-34.187035,142.165188
2023-03-04T17:32:30Z,mil-bin02,Distance to Top,1286,1,0,1286,,mm,-34.187035,142.165188
2023-03-04T16:32:30Z,mil-bin02,Distance to Top,1282,1,0,1282,,mm,-34.187035,142.165188
2023-03-04T15:34:14Z,mil-bin02,Distance to Top,1330,1,0,1330,,mm,-34.187035,142.165188
2023-03-04T14:32:43Z,mil-bin02,Distance to Top,1323,1,0,1323,,mm,-34.187035,142.165188
2023-03-04T13:32:44Z,mil-bin02,Distance to Top,1312,1,0,1312,,mm,-34.187035,142.165188
2023-03-04T12:33:09Z,mil-bin02,Distance to Top,1357,1,0,1357,,mm,-34.187035,142.165188
2023-03-04T11:32:43Z,mil-bin02,Distance to Top,1350,1,0,1350,,mm,-34.187035,142.165188
2023-03-04T10:32:59Z,mil-bin02,Distance to Top,1355,1,0,1355,,mm,-34.187035,142.165188
2023-03-04T09:32:34Z,mil-bin02,Distance to Top,1300,1,0,1300,,mm,-34.187035,142.165188
2023-03-04T08:33:45Z,mil-bin02,Distance to Top,1275,1,0,1275,,mm,-34.187035,142.165188
2023-03-04T08:32:26Z,mil-bin02,Distance to Top,1275,1,0,1275,,mm,-34.187035,142.165188
2023-03-04T07:32:59Z,mil-bin02,Distance to Top,1290,1,0,1290,,mm,-34.187035,142.165188
2023-03-04T07:32:34Z,mil-bin02,Distance to Top,1290,1,0,1290,,mm,-34.187035,142.165188
2023-03-04T06:33:05Z,mil-bin02,Distance to Top,1293,1,0,1293,,mm,-34.187035,142.165188
2023-03-04T05:33:07Z,mil-bin02,Distance to Top,1352,1,0,1352,,mm,-34.187035,142.165188
2023-03-04T05:32:58Z,mil-bin02,Distance to Top,1352,1,0,1352,,mm,-34.187035,142.165188
2023-03-04T04:32:23Z,mil-bin02,Distance to Top,1306,1,0,1306,,mm,-34.187035,142.165188
2023-03-04T03:32:49Z,mil-bin02,Distance to Top,1298,1,0,1298,,mm,-34.187035,142.165188
2023-03-04T02:32:39Z,mil-bin02,Distance to Top,1301,1,0,1301,,mm,-34.187035,142.165188
2023-03-04T01:32:56Z,mil-bin02,Distance to Top,1363,1,0,1363,,mm,-34.187035,142.165188
2023-03-04T00:32:31Z,mil-bin02,Distance to Top,1354,1,0,1354,,mm,-34.187035,142.165188
2023-03-03T23:32:55Z,mil-bin02,Distance to Top,1350,1,0,1350,,mm,-34.187035,142.165188
2023-03-03T23:32:38Z,mil-bin02,Distance to Top,1350,1,0,1350,,mm,-34.187035,142.165188
2023-03-03T22:32:36Z,mil-bin02,Distance to Top,1326,1,0,1326,,mm,-34.187035,142.165188
2023-03-03T21:32:37Z,mil-bin02,Distance to Top,1357,1,0,1357,,mm,-34.187035,142.165188
2023-03-03T20:32:29Z,mil-bin02,Distance to Top,1347,1,0,1347,,mm,-34.187035,142.165188
2023-03-03T19:32:37Z,mil-bin02,Distance to Top,1343,1,0,1343,,mm,-34.187035,142.165188
2023-03-03T18:32:52Z,mil-bin02,Distance to Top,1202,1,0,1202,,mm,-34.187035,142.165188
2023-03-03T18:32:28Z,mil-bin02,Distance to Top,1202,1,0,1202,,mm,-34.187035,142.165188
2023-03-03T17:32:21Z,mil-bin02,Distance to Top,1202,1,0,1202,,mm,-34.187035,142.165188
2023-03-03T16:32:36Z,mil-bin02,Distance to Top,1205,1,0,1205,,mm,-34.187035,142.165188
2023-03-03T15:33:17Z,mil-bin02,Distance to Top,1206,1,0,1206,,mm,-34.187035,142.165188
2023-03-03T13:32:43Z,mil-bin02,Distance to Top,1212,1,0,1212,,mm,-34.187035,142.165188
2023-03-03T12:32:27Z,mil-bin02,Distance to Top,1216,1,0,1216,,mm,-34.187035,142.165188
2023-03-03T11:32:33Z,mil-bin02,Distance to Top,1255,1,0,1255,,mm,-34.187035,142.165188
2023-03-03T10:32:34Z,mil-bin02,Distance to Top,1244,1,0,1244,,mm,-34.187035,142.165188
2023-03-03T09:32:59Z,mil-bin02,Distance to Top,1240,1,0,1240,,mm,-34.187035,142.165188
2023-03-03T08:32:43Z,mil-bin02,Distance to Top,1243,1,0,1243,,mm,-34.187035,142.165188
2023-03-03T07:33:29Z,mil-bin02,Distance to Top,1347,1,0,1347,,mm,-34.187035,142.165188
2023-03-03T06:32:50Z,mil-bin02,Distance to Top,1334,1,0,1334,,mm,-34.187035,142.165188
2023-03-03T05:32:42Z,mil-bin02,Distance to Top,1200,1,0,1200,,mm,-34.187035,142.165188
2023-03-03T05:32:16Z,mil-bin02,Distance to Top,1200,1,0,1200,,mm,-34.187035,142.165188
2023-03-03T04:33:47Z,mil-bin02,Distance to Top,1258,1,0,1258,,mm,-34.187035,142.165188
2023-03-03T03:32:32Z,mil-bin02,Distance to Top,1361,1,0,1361,,mm,-34.187035,142.165188
2023-03-03T02:32:30Z,mil-bin02,Distance to Top,1327,1,0,1327,,mm,-34.187035,142.165188
2023-03-03T01:32:48Z,mil-bin02,Distance to Top,1298,1,0,1298,,mm,-34.187035,142.165188
2023-03-02T22:32:39Z,mil-bin02,Distance to Top,1311,1,0,1311,,mm,-34.187035,142.165188
2023-03-02T21:32:56Z,mil-bin02,Distance to Top,1320,1,0,1320,,mm,-34.187035,142.165188
2023-03-02T20:32:28Z,mil-bin02,Distance to Top,1311,1,0,1311,,mm,-34.187035,142.165188
2023-03-02T19:33:33Z,mil-bin02,Distance to Top,1314,1,0,1314,,mm,-34.187035,142.165188
2023-03-02T18:32:28Z,mil-bin02,Distance to Top,1022,1,0,1022,,mm,-34.187035,142.165188
2023-03-02T17:32:38Z,mil-bin02,Distance to Top,1018,1,0,1018,,mm,-34.187035,142.165188
2023-03-02T16:32:38Z,mil-bin02,Distance to Top,1018,1,0,1018,,mm,-34.187035,142.165188
2023-03-02T15:32:46Z,mil-bin02,Distance to Top,1014,1,0,1014,,mm,-34.187035,142.165188
2023-03-02T15:32:12Z,mil-bin02,Distance to Top,1014,1,0,1014,,mm,-34.187035,142.165188
2023-03-02T14:32:11Z,mil-bin02,Distance to Top,1018,1,0,1018,,mm,-34.187035,142.165188
